split,seed,episode_id,method,success,task_success_rate,completed_tasks,total_tasks,future_regret,commitment_violation,risk_proxy,base_collision,arm_collision,swing_block,approach_occlusion,reposition_count,path_length,aisle_trap_events,swing_block_events,approach_occlusion_events,relocation_dead_end_events,aisle_width,clutter_density,future_ambiguity,relocation_pressure,failure_label,description,ablation
combined_long_horizon,0,1,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.65221,0.72497,0.36702,0.38464,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_backtracking
combined_long_horizon,0,1,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.65221,0.72497,0.36702,0.38464,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_beam_diversity
combined_long_horizon,0,1,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.65221,0.72497,0.36702,0.38464,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",one_step_only
combined_long_horizon,0,1,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.65221,0.72497,0.36702,0.38464,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_swing_cost
combined_long_horizon,0,1,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.65221,0.72497,0.36702,0.38464,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_aisle_cost
combined_long_horizon,0,1,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.65221,0.72497,0.36702,0.38464,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_occlusion_cost
combined_long_horizon,0,1,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.65221,0.72497,0.36702,0.38464,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",oracle_handoff
combined_long_horizon,0,2,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.59323,0.51004,0.41272,0.50086,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",spatial_commitment_v5_full
combined_long_horizon,0,2,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.59323,0.51004,0.41272,0.50086,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_future_loss
combined_long_horizon,0,2,no_commitment_state,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.59323,0.51004,0.41272,0.50086,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_commitment_state
combined_long_horizon,0,2,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.59323,0.51004,0.41272,0.50086,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_backtracking
combined_long_horizon,0,2,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.59323,0.51004,0.41272,0.50086,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_beam_diversity
combined_long_horizon,0,2,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.59323,0.51004,0.41272,0.50086,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",one_step_only
combined_long_horizon,0,2,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.59323,0.51004,0.41272,0.50086,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_swing_cost
combined_long_horizon,0,2,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.59323,0.51004,0.41272,0.50086,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_aisle_cost
combined_long_horizon,0,2,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.59323,0.51004,0.41272,0.50086,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_occlusion_cost
combined_long_horizon,0,2,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.59323,0.51004,0.41272,0.50086,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",oracle_handoff
combined_long_horizon,0,3,spatial_commitment_tree_search_v5,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.52000,0,1,0,0,0.63293,0.40581,0.28091,0.35240,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",spatial_commitment_v5_full
combined_long_horizon,0,3,reachability_margin_sampler,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.61672,0,1,0,0,0.63293,0.40581,0.28091,0.35240,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_future_loss
combined_long_horizon,0,3,no_commitment_state,0,0.20000,1,5,1,0,1.00000,0,0,0,0,1,1.52000,0,0,0,0,0.63293,0.40581,0.28091,0.35240,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_commitment_state
combined_long_horizon,0,3,beam_search_sequence_planner,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.52000,0,1,0,0,0.63293,0.40581,0.28091,0.35240,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_backtracking
combined_long_horizon,0,3,robust_backtracking_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.52000,0,1,0,0,0.63293,0.40581,0.28091,0.35240,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_beam_diversity
combined_long_horizon,0,3,receding_horizon_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.52000,0,1,0,0,0.63293,0.40581,0.28091,0.35240,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",one_step_only
combined_long_horizon,0,3,commitment_cost_planner_v4,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.52000,0,1,0,0,0.63293,0.40581,0.28091,0.35240,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_swing_cost
combined_long_horizon,0,3,commitment_cost_planner_v4,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.52000,0,1,0,0,0.63293,0.40581,0.28091,0.35240,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_aisle_cost
combined_long_horizon,0,3,commitment_cost_planner_v4,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.52000,0,1,0,0,0.63293,0.40581,0.28091,0.35240,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_occlusion_cost
combined_long_horizon,0,3,exact_sequence_oracle,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.52000,0,1,0,0,0.63293,0.40581,0.28091,0.35240,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",oracle_handoff
combined_long_horizon,0,4,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64716,0.50507,0.43028,0.43598,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",spatial_commitment_v5_full
combined_long_horizon,0,4,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64716,0.50507,0.43028,0.43598,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_future_loss
combined_long_horizon,0,4,no_commitment_state,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64716,0.50507,0.43028,0.43598,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_commitment_state
combined_long_horizon,0,4,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64716,0.50507,0.43028,0.43598,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_backtracking
combined_long_horizon,0,4,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64716,0.50507,0.43028,0.43598,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_beam_diversity
combined_long_horizon,0,4,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64716,0.50507,0.43028,0.43598,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",one_step_only
combined_long_horizon,0,4,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64716,0.50507,0.43028,0.43598,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_swing_cost
combined_long_horizon,0,4,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64716,0.50507,0.43028,0.43598,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_aisle_cost
combined_long_horizon,0,4,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64716,0.50507,0.43028,0.43598,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_occlusion_cost
combined_long_horizon,0,4,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64716,0.50507,0.43028,0.43598,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",oracle_handoff
combined_long_horizon,0,5,spatial_commitment_tree_search_v5,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.63140,0.48877,0.42143,0.46323,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",spatial_commitment_v5_full
combined_long_horizon,0,5,reachability_margin_sampler,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.57937,0,1,1,0,0.63140,0.48877,0.42143,0.46323,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_future_loss
combined_long_horizon,0,5,no_commitment_state,0,0.20000,1,5,1,0,1.00000,0,0,0,0,1,1.52000,0,0,0,0,0.63140,0.48877,0.42143,0.46323,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_commitment_state
combined_long_horizon,0,5,beam_search_sequence_planner,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.63140,0.48877,0.42143,0.46323,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_backtracking
combined_long_horizon,0,5,robust_backtracking_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.63140,0.48877,0.42143,0.46323,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_beam_diversity
combined_long_horizon,0,5,receding_horizon_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.63140,0.48877,0.42143,0.46323,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",one_step_only
combined_long_horizon,0,5,commitment_cost_planner_v4,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.63140,0.48877,0.42143,0.46323,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_swing_cost
combined_long_horizon,0,5,commitment_cost_planner_v4,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.63140,0.48877,0.42143,0.46323,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_aisle_cost
combined_long_horizon,0,5,commitment_cost_planner_v4,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.63140,0.48877,0.42143,0.46323,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_occlusion_cost
combined_long_horizon,0,5,exact_sequence_oracle,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.63140,0.48877,0.42143,0.46323,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",oracle_handoff
combined_long_horizon,0,6,spatial_commitment_tree_search_v5,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.68758,0.43759,0.18271,0.56217,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",spatial_commitment_v5_full
combined_long_horizon,0,6,reachability_margin_sampler,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.58170,0,1,1,0,0.68758,0.43759,0.18271,0.56217,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_future_loss
combined_long_horizon,0,6,no_commitment_state,0,0.20000,1,5,1,0,1.00000,0,0,0,0,1,1.52000,0,0,0,0,0.68758,0.43759,0.18271,0.56217,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_commitment_state
combined_long_horizon,0,6,beam_search_sequence_planner,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.68758,0.43759,0.18271,0.56217,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_backtracking
combined_long_horizon,0,6,robust_backtracking_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.68758,0.43759,0.18271,0.56217,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_beam_diversity
combined_long_horizon,0,6,receding_horizon_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.68758,0.43759,0.18271,0.56217,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",one_step_only
combined_long_horizon,0,6,commitment_cost_planner_v4,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.68758,0.43759,0.18271,0.56217,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_swing_cost
combined_long_horizon,0,6,commitment_cost_planner_v4,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.68758,0.43759,0.18271,0.56217,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_aisle_cost
combined_long_horizon,0,6,commitment_cost_planner_v4,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.68758,0.43759,0.18271,0.56217,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_occlusion_cost
combined_long_horizon,0,6,exact_sequence_oracle,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.68758,0.43759,0.18271,0.56217,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",oracle_handoff
combined_long_horizon,0,7,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.61572,0.68798,0.16704,0.35507,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",spatial_commitment_v5_full
combined_long_horizon,0,7,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.61572,0.68798,0.16704,0.35507,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_future_loss
combined_long_horizon,0,7,no_commitment_state,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.61572,0.68798,0.16704,0.35507,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_commitment_state
combined_long_horizon,0,7,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.61572,0.68798,0.16704,0.35507,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_backtracking
combined_long_horizon,0,7,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.61572,0.68798,0.16704,0.35507,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_beam_diversity
combined_long_horizon,0,7,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.61572,0.68798,0.16704,0.35507,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",one_step_only
combined_long_horizon,0,7,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.61572,0.68798,0.16704,0.35507,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_swing_cost
combined_long_horizon,0,7,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.61572,0.68798,0.16704,0.35507,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_aisle_cost
combined_long_horizon,0,7,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.61572,0.68798,0.16704,0.35507,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_occlusion_cost
combined_long_horizon,0,7,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.61572,0.68798,0.16704,0.35507,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",oracle_handoff
combined_long_horizon,0,8,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.66028,0.65085,0.20816,0.51833,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",spatial_commitment_v5_full
combined_long_horizon,0,8,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.66028,0.65085,0.20816,0.51833,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_future_loss
combined_long_horizon,0,8,no_commitment_state,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.66028,0.65085,0.20816,0.51833,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_commitment_state
combined_long_horizon,0,8,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.66028,0.65085,0.20816,0.51833,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_backtracking
combined_long_horizon,0,8,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.66028,0.65085,0.20816,0.51833,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_beam_diversity
combined_long_horizon,0,8,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.66028,0.65085,0.20816,0.51833,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",one_step_only
combined_long_horizon,0,8,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.66028,0.65085,0.20816,0.51833,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_swing_cost
combined_long_horizon,0,8,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.66028,0.65085,0.20816,0.51833,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_aisle_cost
combined_long_horizon,0,8,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.66028,0.65085,0.20816,0.51833,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_occlusion_cost
combined_long_horizon,0,8,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.66028,0.65085,0.20816,0.51833,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",oracle_handoff
combined_long_horizon,0,9,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.68625,0.69273,0.42075,0.45909,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",spatial_commitment_v5_full
combined_long_horizon,0,9,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.68625,0.69273,0.42075,0.45909,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_future_loss
combined_long_horizon,0,9,no_commitment_state,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.68625,0.69273,0.42075,0.45909,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_commitment_state
combined_long_horizon,0,9,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.68625,0.69273,0.42075,0.45909,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_backtracking
combined_long_horizon,0,9,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.68625,0.69273,0.42075,0.45909,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_beam_diversity
combined_long_horizon,0,9,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.68625,0.69273,0.42075,0.45909,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",one_step_only
combined_long_horizon,0,9,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.68625,0.69273,0.42075,0.45909,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_swing_cost
combined_long_horizon,0,9,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.68625,0.69273,0.42075,0.45909,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_aisle_cost
combined_long_horizon,0,9,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.68625,0.69273,0.42075,0.45909,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_occlusion_cost
combined_long_horizon,0,9,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.68625,0.69273,0.42075,0.45909,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",oracle_handoff
combined_long_horizon,1,0,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.69985,0.63912,0.31603,0.55014,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",spatial_commitment_v5_full
combined_long_horizon,1,0,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.69985,0.63912,0.31603,0.55014,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",no_future_loss
